2016-08-18_19:28:52.929 INFO  222156450 306512775 
2016-08-18_19:28:53.031 INFO  222157125 306513675 
2016-08-18_19:28:53.133 INFO  222157725 306514675 
2016-08-18_19:28:53.234 INFO  222158275 306515625 
2016-08-18_19:28:53.348 INFO  222158875 306516725 
2016-08-18_19:28:53.452 INFO  222159525 306517775 
2016-08-18_19:28:53.554 INFO  222160150 306518700 
2016-08-18_19:28:53.656 INFO  222160800 306519650 
2016-08-18_19:28:53.755 INFO  222161400 306520550 
2016-08-18_19:28:53.856 INFO  222161975 306521500 
2016-08-18_19:28:53.958 INFO  222162650 306522500 
2016-08-18_19:28:54.058 INFO  222163225 306523500 
2016-08-18_19:28:54.166 INFO  222163850 306524575 
2016-08-18_19:28:54.270 INFO  222164475 306525625 
2016-08-18_19:28:54.372 INFO  222165175 306526625 
2016-08-18_19:28:54.472 INFO  222165850 306527550 
2016-08-18_19:28:54.574 INFO  222166550 306528525 
2016-08-18_19:28:54.677 INFO  222167150 306529550 
2016-08-18_19:28:54.781 INFO  222167775 306530625 
2016-08-18_19:28:54.883 INFO  222168425 306531625 
2016-08-18_19:28:54.985 INFO  222169050 306532625 
2016-08-18_19:28:55.087 INFO  222169725 306533600 
2016-08-18_19:28:55.188 INFO  222170325 306534575 
2016-08-18_19:28:55.297 INFO  222170975 306535575 
2016-08-18_19:28:55.399 INFO  222171450 306536675 
2016-08-18_19:28:55.499 INFO  222172100 306537650 
2016-08-18_19:28:55.604 INFO  222172750 306538625 
2016-08-18_19:28:55.705 INFO  222173500 306539650 
2016-08-18_19:28:55.807 INFO  222174175 306540625 
2016-08-18_19:28:55.908 INFO  222174800 306541550 
2016-08-18_19:28:56.009 INFO  222175475 306542575 
2016-08-18_19:28:56.111 INFO  222176200 306543500 
2016-08-18_19:28:56.212 INFO  222176800 306544475 
2016-08-18_19:28:56.313 INFO  222177450 306545625 
2016-08-18_19:28:56.415 INFO  222178075 306546525 
2016-08-18_19:28:56.517 INFO  222178725 306547525 
2016-08-18_19:28:56.619 INFO  222179375 306548500 
2016-08-18_19:28:56.719 INFO  222180025 306549500 
2016-08-18_19:28:56.819 INFO  222180650 306550525 
2016-08-18_19:28:56.918 INFO  222181250 306551475 
2016-08-18_19:28:57.019 INFO  222181875 306552500 
2016-08-18_19:28:57.120 INFO  222182525 306553525 
2016-08-18_19:28:57.221 INFO  222183175 306554475 
2016-08-18_19:28:57.322 INFO  222183825 306555525 
2016-08-18_19:28:57.427 INFO  222184400 306556575 
2016-08-18_19:28:57.529 INFO  222185375 306557650 
2016-08-18_19:28:57.631 INFO  222186025 306558600 
2016-08-18_19:28:57.732 INFO  222186700 306559550 
2016-08-18_19:28:57.833 INFO  222187350 306560550 
2016-08-18_19:28:57.935 INFO  222187975 306561500 
2016-08-18_19:28:58.037 INFO  222188625 306562500 
2016-08-18_19:28:58.137 INFO  222189275 306563550 
2016-08-18_19:28:58.239 INFO  222189900 306564575 
2016-08-18_19:28:58.341 INFO  222190525 306565575 
2016-08-18_19:28:58.443 INFO  222191100 306566550 
2016-08-18_19:28:58.545 INFO  222191750 306567500 
2016-08-18_19:28:58.647 INFO  222192425 306568525 
2016-08-18_19:28:58.750 INFO  222193075 306569550 
2016-08-18_19:28:58.851 INFO  222193725 306570550 
2016-08-18_19:28:58.953 INFO  222194350 306571525 
2016-08-18_19:28:59.055 INFO  222195025 306572550 
2016-08-18_19:28:59.156 INFO  222195700 306573575 
2016-08-18_19:28:59.257 INFO  222196325 306574500 
2016-08-18_19:28:59.357 INFO  222196975 306575475 
2016-08-18_19:28:59.457 INFO  222197600 306576475 
2016-08-18_19:28:59.558 INFO  222198250 306577425 
2016-08-18_19:28:59.688 INFO  222198950 306578650 
2016-08-18_19:28:59.790 INFO  222199500 306579600 
2016-08-18_19:28:59.892 INFO  222200175 306580650 
2016-08-18_19:28:59.994 INFO  222200825 306581625 
2016-08-18_19:29:00.096 INFO  222201475 306582700 
2016-08-18_19:29:00.198 INFO  222202125 306583725 
2016-08-18_19:29:00.298 INFO  222202625 306584600 
2016-08-18_19:29:00.400 INFO  222203275 306585625 
2016-08-18_19:29:00.503 INFO  222203975 306586600 
2016-08-18_19:29:00.605 INFO  222204625 306587700 
2016-08-18_19:29:00.707 INFO  222205300 306588700 
2016-08-18_19:29:00.808 INFO  222205950 306589600 
2016-08-18_19:29:00.909 INFO  222206575 306590600 
2016-08-18_19:29:01.011 INFO  222207200 306591600 
2016-08-18_19:29:01.114 INFO  222207850 306592600 
2016-08-18_19:29:01.216 INFO  222208525 306593625 
2016-08-18_19:29:01.317 INFO  222209150 306594525 
2016-08-18_19:29:01.417 INFO  222209800 306595475 
2016-08-18_19:29:01.517 INFO  222210425 306596475 
2016-08-18_19:29:01.618 INFO  222211150 306597525 
2016-08-18_19:29:01.719 INFO  222211775 306598475 
2016-08-18_19:29:01.820 INFO  222212425 306599400 
2016-08-18_19:29:01.920 INFO  222213125 306600425 
2016-08-18_19:29:02.022 INFO  222213750 306601425 
2016-08-18_19:29:02.125 INFO  222214425 306602500 
2016-08-18_19:29:02.225 INFO  222215075 306603475 
2016-08-18_19:29:02.327 INFO  222215750 306604450 
2016-08-18_19:29:02.428 INFO  222216375 306605350 
2016-08-18_19:29:02.530 INFO  222217225 306606400 
2016-08-18_19:29:02.633 INFO  222217950 306607375 
2016-08-18_19:29:02.735 INFO  222218650 306608400 
2016-08-18_19:29:02.836 INFO  222219275 306609350 
2016-08-18_19:29:02.938 INFO  222219950 306610300 
2016-08-18_19:29:03.040 INFO  222220650 306611375 
2016-08-18_19:29:03.141 INFO  222221250 306612275 
2016-08-18_19:29:03.243 INFO  222221900 306613250 
2016-08-18_19:29:03.345 INFO  222222550 306614225 
2016-08-18_19:29:03.444 INFO  222223200 306615200 
2016-08-18_19:29:03.548 INFO  222223850 306616225 
2016-08-18_19:29:03.649 INFO  222224525 306617175 
2016-08-18_19:29:03.751 INFO  222225175 306618200 
2016-08-18_19:29:03.853 INFO  222225825 306619250 
2016-08-18_19:29:03.954 INFO  222226450 306620175 
2016-08-18_19:29:04.056 INFO  222227100 306621200 
2016-08-18_19:29:04.156 INFO  222227700 306622125 
2016-08-18_19:29:04.256 INFO  222228300 306623050 
2016-08-18_19:29:04.358 INFO  222228925 306624050 
2016-08-18_19:29:04.458 INFO  222229550 306625000 
2016-08-18_19:29:04.560 INFO  222230200 306625925 
2016-08-18_19:29:04.660 INFO  222230825 306626950 
2016-08-18_19:29:04.761 INFO  222231450 306627975 
2016-08-18_19:29:04.864 INFO  222232125 306628925 
2016-08-18_19:29:04.964 INFO  222232725 306629975 
2016-08-18_19:29:05.066 INFO  222233375 306631000 
2016-08-18_19:29:05.168 INFO  222234025 306632025 
2016-08-18_19:29:05.269 INFO  222234675 306632950 
2016-08-18_19:29:05.371 INFO  222235200 306633950 
2016-08-18_19:29:05.471 INFO  222235500 306634875 
2016-08-18_19:29:05.573 INFO  222236100 306635875 
2016-08-18_19:29:05.674 INFO  222236750 306636875 
2016-08-18_19:29:05.778 INFO  222237425 306637875 
2016-08-18_19:29:05.880 INFO  222238075 306638850 
2016-08-18_19:29:05.982 INFO  222238725 306639850 
