2016-08-18_19:28:52.928 INFO   30141520 67.59289225940297 
2016-08-18_19:28:53.031 INFO   30896480 69.28590342606473 
2016-08-18_19:28:53.132 INFO   31924952 71.59227009529086 
2016-08-18_19:28:53.233 INFO   33067176 74.15372763851045 
2016-08-18_19:28:53.347 INFO   24981792 40.23193577163247 
2016-08-18_19:28:53.452 INFO   26398416 42.51333839401253 
2016-08-18_19:28:53.554 INFO   27490640 44.27231092153319 
2016-08-18_19:28:53.655 INFO   28460944 45.83493734188598 
2016-08-18_19:28:53.755 INFO   29559472 47.604062148438686 
2016-08-18_19:28:53.855 INFO   30584976 49.25558542833599 
2016-08-18_19:28:53.957 INFO   31809320 51.227330656636006 
2016-08-18_19:28:54.058 INFO   32896872 52.97877916010247 
2016-08-18_19:28:54.165 INFO   34049776 54.83547381510793 
2016-08-18_19:28:54.269 INFO   35185832 56.665035602548066 
2016-08-18_19:28:54.371 INFO   36252192 58.38235544211114 
2016-08-18_19:28:54.472 INFO   36916024 59.451423921552255 
2016-08-18_19:28:54.574 INFO   37825616 60.91627668000893 
2016-08-18_19:28:54.675 INFO   38867440 61.58258561097751 
2016-08-18_19:28:54.780 INFO   40046432 63.45061128425719 
2016-08-18_19:28:54.883 INFO   41138992 65.18169184256331 
2016-08-18_19:28:54.985 INFO   28107304 43.81751756360838 
2016-08-18_19:28:55.086 INFO   29178384 45.487263858451506 
2016-08-18_19:28:55.188 INFO   30248096 47.1548775274111 
2016-08-18_19:28:55.296 INFO   31478240 48.29565120906668 
2016-08-18_19:28:55.398 INFO   32751792 50.24960489861888 
2016-08-18_19:28:55.499 INFO   33915448 52.034950086384704 
2016-08-18_19:28:55.604 INFO   35094960 53.84462242349468 
2016-08-18_19:28:55.704 INFO   35820168 54.95727651794293 
2016-08-18_19:28:55.806 INFO   36818120 56.488389493617255 
2016-08-18_19:28:55.908 INFO   37995160 58.29426915204542 
2016-08-18_19:28:56.008 INFO   38989144 59.819294203363185 
2016-08-18_19:28:56.111 INFO   39982432 61.343251413110345 
2016-08-18_19:28:56.212 INFO   41139888 63.11908421906905 
2016-08-18_19:28:56.312 INFO   42300816 64.90024395883974 
2016-08-18_19:28:56.415 INFO   43450752 66.66453916621948 
2016-08-18_19:28:56.517 INFO   31022928 46.855249250024286 
2016-08-18_19:28:56.618 INFO   32037488 48.38758242241551 
2016-08-18_19:28:56.718 INFO   33015520 49.86474580088513 
2016-08-18_19:28:56.818 INFO   34152928 51.58262153908017 
2016-08-18_19:28:56.918 INFO   35287720 53.29654622107452 
2016-08-18_19:28:57.018 INFO   36419752 55.00630235753603 
2016-08-18_19:28:57.120 INFO   37392576 56.47559987182629 
2016-08-18_19:28:57.221 INFO   38522800 58.18262530889527 
2016-08-18_19:28:57.321 INFO   39657408 59.89627208785409 
2016-08-18_19:28:57.426 INFO   40745128 61.53910192371731 
2016-08-18_19:28:57.528 INFO   40765848 61.570396222065305 
2016-08-18_19:28:57.631 INFO   41477480 62.64520433606065 
2016-08-18_19:28:57.732 INFO   42406776 64.04875965833875 
2016-08-18_19:28:57.833 INFO   43421320 65.58106866524864 
2016-08-18_19:28:57.935 INFO   44393112 67.04880750599183 
2016-08-18_19:28:58.036 INFO   45366344 68.51872124005651 
2016-08-18_19:28:58.137 INFO   46352040 70.00745988409268 
2016-08-18_19:28:58.238 INFO   33787056 49.48743018134454 
2016-08-18_19:28:58.341 INFO   34917472 51.143134746899904 
2016-08-18_19:28:58.443 INFO   36078744 52.84403366575067 
2016-08-18_19:28:58.544 INFO   37050592 54.26748589097205 
2016-08-18_19:28:58.646 INFO   38142592 55.866923076562536 
2016-08-18_19:28:58.750 INFO   39160760 57.35821956042545 
2016-08-18_19:28:58.851 INFO   40173528 58.84160673952445 
2016-08-18_19:28:58.952 INFO   41301560 60.49381949349515 
2016-08-18_19:28:59.055 INFO   42436544 62.15621474500636 
2016-08-18_19:28:59.156 INFO   43547592 63.7835512708085 
2016-08-18_19:28:59.256 INFO   44560768 65.26753604182299 
2016-08-18_19:28:59.356 INFO   45689520 66.92080336976223 
2016-08-18_19:28:59.457 INFO   46695024 68.3935510692677 
2016-08-18_19:28:59.557 INFO   47762936 69.95770689686688 
2016-08-18_19:28:59.688 INFO   35728288 50.79522433201293 
2016-08-18_19:28:59.789 INFO   36898192 52.458487238058666 
2016-08-18_19:28:59.891 INFO   37887136 53.0946024787314 
2016-08-18_19:28:59.994 INFO   39012080 54.6710862354037 
2016-08-18_19:29:00.096 INFO   40133480 56.24260347069035 
2016-08-18_19:29:00.197 INFO   41256184 57.8159481167803 
2016-08-18_19:29:00.298 INFO   42219040 59.16528358949223 
2016-08-18_19:29:00.400 INFO   43343208 60.74067986856993 
2016-08-18_19:29:00.502 INFO   44306120 62.090093819046416 
2016-08-18_19:29:00.604 INFO   45471856 63.72374302164506 
2016-08-18_19:29:00.707 INFO   46435520 65.07421081638849 
2016-08-18_19:29:00.808 INFO   47561888 66.65269015050241 
2016-08-18_19:29:00.908 INFO   48691952 68.23634901707722 
2016-08-18_19:29:01.010 INFO   49812264 69.80634154150958 
2016-08-18_19:29:01.114 INFO   50889616 71.31613040941626 
2016-08-18_19:29:01.216 INFO   38319904 52.19154934979409 
2016-08-18_19:29:01.316 INFO   39334360 53.57323418875388 
2016-08-18_19:29:01.416 INFO   40305992 54.896592918406206 
2016-08-18_19:29:01.517 INFO   41454192 56.46043652728982 
2016-08-18_19:29:01.618 INFO   42291384 57.60068853792254 
2016-08-18_19:29:01.719 INFO   43404984 59.117407091182244 
2016-08-18_19:29:01.819 INFO   44480008 60.58158529340877 
2016-08-18_19:29:01.919 INFO   45482800 61.94738381303916 
2016-08-18_19:29:02.022 INFO   46601648 63.471250120400434 
2016-08-18_19:29:02.124 INFO   47719264 64.9934384489025 
2016-08-18_19:29:02.224 INFO   48794384 66.45774740272844 
2016-08-18_19:29:02.326 INFO   49796992 67.82329531512661 
2016-08-18_19:29:02.427 INFO   50879376 69.29749780664191 
2016-08-18_19:29:02.530 INFO   51370080 69.96583460707183 
2016-08-18_19:29:02.632 INFO   52059416 70.90470736266614 
2016-08-18_19:29:02.735 INFO   53039832 72.24002986366531 
2016-08-18_19:29:02.836 INFO   40411184 54.27700473852171 
2016-08-18_19:29:02.937 INFO   41371528 55.56686043388097 
2016-08-18_19:29:03.039 INFO   42447608 57.01216328021748 
2016-08-18_19:29:03.140 INFO   43607184 58.569611140361246 
2016-08-18_19:29:03.243 INFO   44590720 59.89061643762021 
2016-08-18_19:29:03.344 INFO   45698832 61.37894205249981 
2016-08-18_19:29:03.444 INFO   46651608 62.65863302781867 
2016-08-18_19:29:03.548 INFO   47726328 64.10210923313312 
2016-08-18_19:29:03.649 INFO   48719920 64.54206008419945 
2016-08-18_19:29:03.750 INFO   49684576 65.81999497228185 
2016-08-18_19:29:03.853 INFO   50792160 67.28727474360122 
2016-08-18_19:29:03.953 INFO   51898000 68.75224413853272 
2016-08-18_19:29:04.055 INFO   53005256 70.21908938952225 
2016-08-18_19:29:04.155 INFO   54125264 71.70282794309098 
2016-08-18_19:29:04.256 INFO   41513936 54.25419177465769 
2016-08-18_19:29:04.357 INFO   42619624 55.69920553569778 
2016-08-18_19:29:04.457 INFO   43725568 57.14455386084893 
2016-08-18_19:29:04.559 INFO   44831416 58.58977672445843 
2016-08-18_19:29:04.660 INFO   45806928 59.8646646350261 
2016-08-18_19:29:04.761 INFO   46912800 61.309918864021014 
2016-08-18_19:29:04.863 INFO   47863464 62.552333145559224 
2016-08-18_19:29:04.964 INFO   48969704 63.998068310463786 
